ProcurementID,PONumber,DateKey,SupplierKey,ProductKey,PlantKey,OrderedQuantity,ReceivedQuantity,QuantityVariance,UnitCost,PurchaseAmount,FreightCost,TaxAmount,TotalProcurementCost,LeadTimeDays,DeliveryDelayDays,FillRatePct,QualityAcceptancePct,SupplierRating,SupplierPerformanceScore,OrderStatus,PaymentStatus
11874,PO-2024-011874,20240903,11,17,5,1094,1062,32,48,50976,2526.64,4078.08,57580.72,15,0,97.16,98.3,4.7,98.33,Partial,Pending
11875,PO-2024-011875,20240903,12,18,5,1226,1203,23,4,4812,145.93,384.96,5342.89,18,0,98.15,96.35,4.8,97.89,Partial,Pending
11876,PO-2024-011876,20240903,13,19,6,636,617,19,18,11106,294.8,888.48,12289.28,17,0,97.1,99.2,4.9,98.66,Partial,Pending
11877,PO-2024-011877,20240903,14,20,6,267,259,8,26,6734,165.46,538.72,7438.18,21,0,97.06,96.14,4.5,97.43,Partial,Paid
11878,PO-2024-011878,20240903,15,21,7,756,748,8,15,11220,515.97,897.6,12633.57,20,0,99.07,97.73,4.6,98.77,Partial,Pending
11879,PO-2024-011879,20240903,16,22,8,361,359,2,34,12206,303.65,976.48,13486.13,19,1,99.62,99.1,4.8,98.26,Partial,Paid
11880,PO-2024-011880,20240904,1,1,1,4275,4098,177,82,336036,14892.24,26882.88,377811.12,18,0,95.88,97.52,4.9,97.56,Partial,Paid
11881,PO-2024-011881,20240904,1,2,1,3738,3588,150,108,387504,14312.33,31000.32,432816.65,18,1,96.0,99.19,4.9,97.02,Partial,Paid
11882,PO-2024-011882,20240904,2,4,1,1165,1118,47,176,196768,7368.47,15741.44,219877.91,21,0,95.97,99.78,4.7,98.5,Partial,Paid
11883,PO-2024-011883,20240904,3,5,2,738,702,36,248,174096,5950.91,13927.68,193974.59,20,0,95.22,98.75,4.6,97.83,Partial,Pending
11884,PO-2024-011884,20240904,3,6,2,2093,2032,61,215,436880,10318.17,34950.4,482148.57,20,1,97.11,97.48,4.6,96.73,Partial,Pending
11885,PO-2024-011885,20240904,4,7,2,1044,996,48,188,187248,5439.87,14979.84,207667.71,14,1,95.43,98.85,4.9,96.69,Partial,Paid
11886,PO-2024-011886,20240904,4,8,2,527,504,23,365,183960,8241.09,14716.8,206917.89,14,2,95.79,98.17,4.9,95.29,Partial,Pending
11887,PO-2024-011887,20240904,5,9,3,1136,1099,37,240,263760,5897.04,21100.8,290757.84,16,0,96.78,99.13,4.8,98.53,Partial,Pending
11888,PO-2024-011888,20240904,5,10,3,710,675,35,510,344250,13967.96,27540.0,385757.96,16,0,95.14,97.4,4.8,97.26,Partial,Paid
11889,PO-2024-011889,20240904,6,11,3,749,735,14,148,108780,4387.63,8702.4,121870.03,19,0,98.2,97.39,4.7,98.33,Partial,Paid
11890,PO-2024-011890,20240904,6,12,3,518,500,18,890,445000,11572.8,35600.0,492172.8,19,0,96.66,96.13,4.7,97.28,Partial,Pending
11891,PO-2024-011891,20240904,7,13,4,866,843,23,1350,1138050,45075.3,91044.0,1274169.3,18,0,97.35,99.54,4.8,98.89,Partial,Pending
11892,PO-2024-011892,20240904,8,14,4,456,436,20,1880,819680,37598.01,65574.4,922852.41,22,5,95.75,99.46,4.6,92.05,Partial,Paid
11893,PO-2024-011893,20240904,10,16,5,755,746,9,620,462520,22111.01,37001.6,521632.61,24,0,98.85,97.39,4.8,98.55,Partial,Pending
11894,PO-2024-011894,20240904,11,17,5,546,531,15,48,25488,1000.43,2039.04,28527.47,15,0,97.26,97.19,4.7,97.92,Partial,Paid
11895,PO-2024-011895,20240904,12,18,5,1138,1084,54,4,4336,152.75,346.88,4835.63,18,0,95.28,99.76,4.8,98.25,Partial,Paid
11896,PO-2024-011896,20240904,13,19,6,297,296,1,18,5328,106.76,426.24,5861.0,17,0,99.73,97.51,4.9,98.91,Partial,Pending
11897,PO-2024-011897,20240904,14,20,6,520,495,25,26,12870,450.29,1029.6,14349.89,21,0,95.34,97.12,4.5,97.22,Partial,Pending
11898,PO-2024-011898,20240904,15,21,7,848,827,21,15,12405,423.98,992.4,13821.38,20,1,97.62,99.16,4.6,97.58,Partial,Paid
11899,PO-2024-011899,20240904,16,22,8,639,622,17,34,21148,668.99,1691.84,23508.83,19,0,97.44,96.5,4.8,97.7,Partial,Pending
11900,PO-2024-011900,20240905,1,1,1,3533,3375,158,82,276750,7487.85,22140.0,306377.85,18,3,95.54,97.06,4.9,93.51,Partial,Pending
11901,PO-2024-011901,20240905,1,2,1,1006,967,39,108,104436,4853.14,8354.88,117644.02,18,2,96.13,99.23,4.9,95.84,Partial,Paid
11902,PO-2024-011902,20240905,2,4,1,4194,4116,78,176,724416,16575.76,57953.28,798945.04,21,0,98.16,98.68,4.7,98.83,Partial,Pending
11903,PO-2024-011903,20240905,3,5,2,1786,1769,17,248,438712,10113.66,35096.96,483922.62,20,0,99.08,96.9,4.6,98.44,Partial,Pending
11904,PO-2024-011904,20240905,3,6,2,1902,1822,80,215,391730,19114.27,31338.4,442182.67,20,0,95.84,99.84,4.6,98.48,Partial,Paid
11905,PO-2024-011905,20240905,4,7,2,2581,2563,18,188,481844,19536.71,38547.52,539928.23,14,0,99.32,96.56,4.9,98.38,Partial,Paid
11906,PO-2024-011906,20240905,4,8,2,383,377,6,365,137605,4252.71,11008.4,152866.11,14,6,98.55,99.49,4.9,91.79,Partial,Pending
11907,PO-2024-011907,20240905,5,9,3,537,526,11,240,126240,3510.37,10099.2,139849.57,16,2,98.01,98.2,4.8,96.09,Partial,Pending
11908,PO-2024-011908,20240905,5,10,3,1633,1596,37,510,813960,33251.6,65116.8,912328.4,16,0,97.74,97.59,4.8,98.24,Partial,Paid
11909,PO-2024-011909,20240905,6,12,3,713,702,11,890,624780,18155.89,49982.4,692918.29,19,0,98.48,99.96,4.7,99.45,Partial,Pending
11910,PO-2024-011910,20240905,7,13,4,888,874,14,1350,1179900,34305.51,94392.0,1308597.51,18,0,98.45,96.83,4.8,98.19,Partial,Pending
11911,PO-2024-011911,20240905,8,14,4,718,710,8,1880,1334800,53550.73,106784.0,1495134.73,22,1,98.99,97.87,4.6,97.54,Partial,Pending
11912,PO-2024-011912,20240905,9,15,4,732,711,21,2450,1741950,54985.26,139356.0,1936291.26,23,0,97.15,99.32,4.5,98.73,Partial,Pending
11913,PO-2024-011913,20240905,10,16,5,1394,1330,64,620,824600,20703.55,65968.0,911271.55,24,0,95.44,99.91,4.8,98.37,Partial,Paid
11914,PO-2024-011914,20240905,11,17,5,517,500,17,48,24000,562.46,1920.0,26482.46,15,0,96.87,98.7,4.7,98.38,Partial,Pending
11915,PO-2024-011915,20240905,12,18,5,640,620,20,4,2480,52.57,198.4,2730.97,18,0,96.92,96.78,4.8,97.63,Partial,Paid
11916,PO-2024-011916,20240905,13,19,6,712,688,24,18,12384,546.77,990.72,13921.49,17,1,96.7,98.83,4.9,97.12,Partial,Pending
11917,PO-2024-011917,20240905,14,20,6,230,222,8,26,5772,197.86,461.76,6431.62,21,2,96.89,96.14,4.5,94.87,Partial,Pending
11918,PO-2024-011918,20240905,15,21,7,516,492,24,15,7380,172.95,590.4,8143.35,20,2,95.38,96.9,4.6,94.64,Partial,Paid
11919,PO-2024-011919,20240905,16,22,8,88,86,2,34,2924,82.22,233.92,3240.14,19,2,98.01,98.51,4.8,96.21,Partial,Paid
11920,PO-2024-011920,20240906,1,2,1,5310,5221,89,108,563868,19229.83,45109.44,628207.27,18,0,98.33,96.75,4.9,98.11,Partial,Paid
11921,PO-2024-011921,20240906,2,3,1,3788,3777,11,132,498564,10118.03,39885.12,548567.15,21,2,99.71,96.52,4.7,96.0,Partial,Paid
11922,PO-2024-011922,20240906,2,4,1,570,568,2,176,99968,3095.94,7997.44,111061.38,21,1,99.79,96.25,4.7,97.18,Partial,Pending
11923,PO-2024-011923,20240906,3,6,2,463,450,13,215,96750,2257.34,7740.0,106747.34,20,1,97.39,99.06,4.6,97.46,Partial,Pending
11924,PO-2024-011924,20240906,4,7,2,3038,2939,99,188,552532,17865.55,44202.56,614600.11,14,0,96.76,99.69,4.9,98.74,Partial,Paid
11925,PO-2024-011925,20240906,4,8,2,2384,2277,107,365,831105,29353.61,66488.4,926947.01,14,0,95.54,99.7,4.9,98.32,Partial,Paid
11926,PO-2024-011926,20240906,5,9,3,297,296,1,240,71040,2521.14,5683.2,79244.34,16,1,99.8,96.5,4.8,97.28,Partial,Paid
11927,PO-2024-011927,20240906,5,10,3,546,534,12,510,272340,12024.46,21787.2,306151.66,16,5,97.83,98.32,4.8,92.32,Partial,Paid
11928,PO-2024-011928,20240906,6,11,3,1174,1125,49,148,166500,6253.7,13320.0,186073.7,19,1,95.91,98.76,4.7,96.82,Partial,Pending
11929,PO-2024-011929,20240906,6,12,3,1280,1266,14,890,1126740,31447.02,90139.2,1248326.22,19,0,98.96,98.87,4.7,99.18,Partial,Pending
11930,PO-2024-011930,20240906,7,13,4,357,355,2,1350,479250,22599.67,38340.0,540189.67,18,0,99.63,99.41,4.8,99.63,Partial,Paid
11931,PO-2024-011931,20240906,8,14,4,564,539,25,1880,1013320,21867.87,81065.6,1116253.47,22,0,95.64,98.36,4.6,97.82,Partial,Pending
11932,PO-2024-011932,20240906,9,15,4,627,621,6,2450,1521450,48077.31,121716.0,1691243.31,23,5,99.1,98.21,4.5,92.72,Partial,Paid
11933,PO-2024-011933,20240906,10,16,5,866,857,9,620,531340,16005.97,42507.2,589853.17,24,0,99.02,98.35,4.8,99.0,Partial,Pending
11934,PO-2024-011934,20240906,11,17,5,490,469,21,48,22512,500.47,1800.96,24813.43,15,2,95.88,96.46,4.7,94.64,Partial,Pending
11935,PO-2024-011935,20240906,12,18,5,487,469,18,4,1876,58.76,150.08,2084.84,18,0,96.4,96.24,4.8,97.24,Partial,Pending
11936,PO-2024-011936,20240906,13,19,6,431,420,11,18,7560,163.78,604.8,8328.58,17,1,97.56,98.55,4.9,97.32,Partial,Pending
11937,PO-2024-011937,20240906,14,20,6,205,203,2,26,5278,177.11,422.24,5877.35,21,2,99.04,98.05,4.5,96.38,Partial,Pending
11938,PO-2024-011938,20240906,15,21,7,256,245,11,15,3675,98.19,294.0,4067.19,20,0,96.0,98.07,4.6,97.83,Partial,Pending
11939,PO-2024-011939,20240906,16,22,8,186,184,2,34,6256,153.19,500.48,6909.67,19,0,99.31,97.06,4.8,98.58,Partial,Paid
11940,PO-2024-011940,20240907,1,1,1,1124,1123,1,82,92086,3124.32,7366.88,102577.2,18,4,99.96,98.99,4.9,94.58,Partial,Pending
11941,PO-2024-011941,20240907,1,2,1,2979,2914,65,108,314712,9825.72,25176.96,349714.68,18,2,97.84,96.75,4.9,95.44,Partial,Pending
11942,PO-2024-011942,20240907,2,3,1,609,593,16,132,78276,2004.32,6262.08,86542.4,21,2,97.46,99.54,4.7,96.43,Partial,Paid
11943,PO-2024-011943,20240907,2,4,1,3731,3544,187,176,623744,17373.43,49899.52,691016.95,21,2,95.01,97.72,4.7,94.84,Partial,Paid
11944,PO-2024-011944,20240907,3,5,2,674,664,10,248,164672,4001.84,13173.76,181847.6,20,1,98.64,96.34,4.6,96.81,Partial,Paid
11945,PO-2024-011945,20240907,3,6,2,1880,1790,90,215,384850,15805.32,30788.0,431443.32,20,5,95.26,98.9,4.6,91.65,Partial,Pending
11946,PO-2024-011946,20240907,4,7,2,3065,2925,140,188,549900,26030.79,43992.0,619922.79,14,1,95.46,97.9,4.9,96.32,Partial,Pending
11947,PO-2024-011947,20240907,4,8,2,2252,2156,96,365,786940,32987.25,62955.2,882882.45,14,2,95.76,96.32,4.9,94.54,Partial,Paid
11948,PO-2024-011948,20240907,5,9,3,1618,1550,68,240,372000,7624.76,29760.0,409384.76,16,0,95.81,96.83,4.8,97.26,Partial,Paid
11949,PO-2024-011949,20240907,5,10,3,1301,1248,53,510,636480,27322.08,50918.4,714720.48,16,0,95.93,99.86,4.8,98.52,Partial,Paid
11950,PO-2024-011950,20240907,6,11,3,325,320,5,148,47360,1852.71,3788.8,53001.51,19,0,98.55,99.35,4.7,99.23,Partial,Paid
11951,PO-2024-011951,20240907,6,12,3,980,970,10,890,863300,40533.51,69064.0,972897.51,19,3,99.04,99.37,4.7,95.66,Partial,Pending
11952,PO-2024-011952,20240907,8,14,4,1055,1054,1,1880,1981520,79894.06,158521.6,2219935.66,22,0,99.95,98.83,4.6,99.51,Partial,Paid
11953,PO-2024-011953,20240907,9,15,4,254,241,13,2450,590450,26370.25,47236.0,664056.25,23,0,95.27,96.32,4.5,96.87,Partial,Pending
11954,PO-2024-011954,20240907,10,16,5,284,277,7,620,171740,6111.27,13739.2,191590.47,24,0,97.84,99.27,4.8,98.95,Partial,Pending
11955,PO-2024-011955,20240907,11,17,5,1662,1584,78,48,76032,3606.56,6082.56,85721.12,15,0,95.36,99.89,4.7,98.33,Partial,Paid
11956,PO-2024-011956,20240907,12,18,5,789,755,34,4,3020,81.46,241.6,3343.06,18,0,95.7,97.88,4.8,97.65,Partial,Pending
11957,PO-2024-011957,20240907,13,19,6,829,824,5,18,14832,626.62,1186.56,16645.18,17,3,99.48,96.03,4.9,94.48,Partial,Pending
11958,PO-2024-011958,20240907,14,20,6,535,528,7,26,13728,528.51,1098.24,15354.75,21,1,98.69,97.13,4.5,97.14,Partial,Pending
11959,PO-2024-011959,20240907,15,21,7,1346,1309,37,15,19635,412.99,1570.8,21618.79,20,0,97.28,99.54,4.6,98.86,Partial,Pending
11960,PO-2024-011960,20240907,16,22,8,327,316,11,34,10744,486.31,859.52,12089.83,19,3,96.87,99.07,4.8,94.78,Partial,Paid
11961,PO-2024-011961,20240908,1,1,1,577,574,3,82,47068,1396.95,3765.44,52230.39,18,1,99.58,97.23,4.9,97.5,Partial,Paid
11962,PO-2024-011962,20240908,1,2,1,1023,978,45,108,105624,4378.25,8449.92,118452.17,18,1,95.61,98.51,4.9,96.62,Partial,Pending
11963,PO-2024-011963,20240908,2,3,1,2174,2123,51,132,280236,11019.97,22418.88,313674.85,21,0,97.69,99.23,4.7,98.88,Partial,Paid
11964,PO-2024-011964,20240908,2,4,1,4983,4878,105,176,858528,23680.34,68682.24,950890.58,21,0,97.91,99.78,4.7,99.18,Partial,Paid
11965,PO-2024-011965,20240908,3,5,2,1075,1035,40,248,256680,5452.77,20534.4,282667.17,20,0,96.3,97.49,4.6,97.7,Partial,Pending
11966,PO-2024-011966,20240908,3,6,2,2513,2502,11,215,537930,10908.65,43034.4,591873.05,20,1,99.57,98.1,4.6,97.84,Partial,Paid
11967,PO-2024-011967,20240908,4,7,2,2943,2861,82,188,537868,26839.06,43029.44,607736.5,14,1,97.22,99.57,4.9,97.6,Partial,Pending
11968,PO-2024-011968,20240908,4,8,2,741,723,18,365,263895,7204.8,21111.6,292211.4,14,4,97.68,97.36,4.9,93.13,Partial,Pending
11969,PO-2024-011969,20240908,5,9,3,664,653,11,240,156720,5000.44,12537.6,174258.04,16,1,98.37,96.04,4.8,96.6,Partial,Pending
11970,PO-2024-011970,20240908,5,10,3,405,401,4,510,204510,6168.28,16360.8,227039.08,16,0,99.12,98.0,4.8,98.89,Partial,Pending
11971,PO-2024-011971,20240908,6,11,3,935,903,32,148,133644,6465.58,10691.52,150801.1,19,1,96.65,99.03,4.7,97.19,Partial,Paid
11972,PO-2024-011972,20240908,6,12,3,390,385,5,890,342650,12372.15,27412.0,382434.15,19,0,98.97,97.47,4.7,98.63,Partial,Paid
11973,PO-2024-011973,20240908,7,13,4,383,372,11,1350,502200,11244.66,40176.0,553620.66,18,0,97.36,99.37,4.8,98.83,Partial,Paid
11974,PO-2024-011974,20240908,8,14,4,128,127,1,1880,238760,9528.67,19100.8,267389.47,22,0,99.24,96.47,4.6,98.32,Partial,Pending
11975,PO-2024-011975,20240908,9,15,4,641,612,29,2450,1499400,57317.26,119952.0,1676669.26,23,0,95.57,98.28,4.5,97.76,Partial,Pending
11976,PO-2024-011976,20240908,10,16,5,1407,1391,16,620,862420,24621.08,68993.6,956034.68,24,0,98.9,98.32,4.8,98.95,Partial,Paid
11977,PO-2024-011977,20240908,12,18,5,263,255,8,4,1020,41.59,81.6,1143.19,18,1,97.1,99.23,4.8,97.42,Partial,Pending
11978,PO-2024-011978,20240908,13,19,6,377,365,12,18,6570,252.79,525.6,7348.39,17,0,96.94,98.85,4.9,98.47,Partial,Paid
11979,PO-2024-011979,20240908,14,20,6,790,752,38,26,19552,549.95,1564.16,21666.11,21,1,95.24,97.11,4.5,95.93,Partial,Paid
11980,PO-2024-011980,20240908,15,21,7,504,496,8,15,7440,213.21,595.2,8248.41,20,5,98.46,98.3,4.6,92.53,Partial,Paid
11981,PO-2024-011981,20240908,16,22,8,146,144,2,34,4896,153.79,391.68,5441.47,19,0,98.75,99.82,4.8,99.49,Partial,Paid
11982,PO-2024-011982,20240909,1,1,1,2503,2496,7,82,204672,4177.41,16373.76,225223.17,18,0,99.72,97.92,4.9,99.07,Partial,Pending
11983,PO-2024-011983,20240909,2,3,1,6489,6475,14,132,854700,39322.85,68376.0,962398.85,21,0,99.79,97.17,4.7,98.8,Partial,Pending
11984,PO-2024-011984,20240909,3,5,2,2696,2597,99,248,644056,20785.8,51524.48,716366.28,20,0,96.34,99.66,4.6,98.59,Partial,Pending
11985,PO-2024-011985,20240909,3,6,2,1054,1032,22,215,221880,4852.37,17750.4,244482.77,20,2,98.0,98.86,4.6,96.34,Partial,Pending
11986,PO-2024-011986,20240909,4,7,2,3463,3447,16,188,648036,26327.22,51842.88,726206.1,14,2,99.56,96.1,4.9,95.79,Partial,Pending
11987,PO-2024-011987,20240909,4,8,2,759,728,31,365,265720,9567.02,21257.6,296544.62,14,1,95.96,98.26,4.9,96.64,Partial,Paid
11988,PO-2024-011988,20240909,5,9,3,622,613,9,240,147120,7195.74,11769.6,166085.34,16,2,98.63,97.32,4.8,95.95,Partial,Pending
11989,PO-2024-011989,20240909,5,10,3,764,734,30,510,374340,10029.64,29947.2,414316.84,16,6,96.18,99.61,4.8,91.01,Partial,Pending
11990,PO-2024-011990,20240909,6,11,3,934,904,30,148,133792,3753.15,10703.36,148248.51,19,4,96.86,96.53,4.7,92.52,Partial,Paid
11991,PO-2024-011991,20240909,6,12,3,625,606,19,890,539340,14336.56,43147.2,596823.76,19,0,97.08,97.42,4.7,97.95,Partial,Pending
11992,PO-2024-011992,20240909,7,13,4,475,463,12,1350,625050,22186.02,50004.0,697240.02,18,0,97.48,96.78,4.8,97.83,Partial,Pending
11993,PO-2024-011993,20240909,8,14,4,1509,1469,40,1880,2761720,68314.57,220937.6,3050972.17,22,0,97.41,96.21,4.6,97.58,Partial,Paid
11994,PO-2024-011994,20240909,9,15,4,505,504,1,2450,1234800,56411.12,98784.0,1389995.12,23,0,99.99,98.01,4.5,99.2,Partial,Pending
11995,PO-2024-011995,20240909,10,16,5,1125,1094,31,620,678280,15827.18,54262.4,748369.58,24,1,97.33,97.5,4.8,96.82,Partial,Pending
11996,PO-2024-011996,20240909,11,17,5,1348,1308,40,48,62784,3005.83,5022.72,70812.55,15,0,97.08,97.44,4.7,97.95,Partial,Paid
11997,PO-2024-011997,20240909,14,20,6,1257,1231,26,26,32006,1595.65,2560.48,36162.13,21,0,98.0,98.08,4.5,98.53,Partial,Paid
11998,PO-2024-011998,20240909,15,21,7,540,538,2,15,8070,279.29,645.6,8994.89,20,2,99.72,99.74,4.6,97.3,Partial,Pending
11999,PO-2024-011999,20240909,16,22,8,321,316,5,34,10744,438.48,859.52,12042.0,19,0,98.71,99.72,4.8,99.44,Partial,Pending
12000,PO-2024-012000,20240910,1,1,1,746,724,22,82,59368,2109.5,4749.44,66226.94,18,0,97.09,98.38,4.9,98.33,Partial,Pending
12001,PO-2024-012001,20240910,1,2,1,2449,2368,81,108,255744,6354.17,20459.52,282557.69,18,3,96.7,96.76,4.9,93.8,Partial,Paid
12002,PO-2024-012002,20240910,2,3,1,938,931,7,132,122892,5956.09,9831.36,138679.45,21,0,99.34,96.12,4.7,98.22,Partial,Paid
12003,PO-2024-012003,20240910,2,4,1,3409,3321,88,176,584496,13678.17,46759.68,644933.85,21,0,97.45,96.76,4.7,97.81,Partial,Paid
12004,PO-2024-012004,20240910,3,5,2,2251,2140,111,248,530720,13232.26,42457.6,586409.86,20,0,95.09,98.78,4.6,97.79,Partial,Pending
12005,PO-2024-012005,20240910,3,6,2,1669,1637,32,215,351955,10644.29,28156.4,390755.69,20,1,98.14,99.54,4.6,97.92,Partial,Paid
12006,PO-2024-012006,20240910,4,7,2,1040,998,42,188,187624,6166.19,15009.92,208800.11,14,1,96.01,96.49,4.9,95.95,Partial,Paid
12007,PO-2024-012007,20240910,4,8,2,1661,1623,38,365,592395,19483.1,47391.6,659269.7,14,2,97.73,98.33,4.9,96.03,Partial,Paid
12008,PO-2024-012008,20240910,5,9,3,1463,1450,13,240,348000,14563.51,27840.0,390403.51,16,0,99.14,99.39,4.8,99.45,Partial,Pending
12009,PO-2024-012009,20240910,5,10,3,1161,1118,43,510,570180,12416.44,45614.4,628210.84,16,0,96.35,97.65,4.8,97.78,Partial,Pending
12010,PO-2024-012010,20240910,6,11,3,304,300,4,148,44400,1369.19,3552.0,49321.19,19,0,98.91,99.65,4.7,99.48,Partial,Pending
12011,PO-2024-012011,20240910,6,12,3,637,614,23,890,546460,19027.59,43716.8,609204.39,19,0,96.48,97.95,4.7,97.95,Partial,Pending
12012,PO-2024-012012,20240910,7,13,4,172,165,7,1350,222750,5263.21,17820.0,245833.21,18,2,96.18,99.14,4.8,95.82,Partial,Pending
12013,PO-2024-012013,20240910,8,14,4,984,957,27,1880,1799160,51812.83,143932.8,1994905.63,22,0,97.3,97.55,4.6,98.08,Partial,Paid
12014,PO-2024-012014,20240910,9,15,4,443,442,1,2450,1082900,31818.5,86632.0,1201350.5,23,2,99.92,97.63,4.5,96.52,Partial,Paid
12015,PO-2024-012015,20240910,10,16,5,1296,1293,3,620,801660,26191.35,64132.8,891984.15,24,1,99.78,99.3,4.8,98.39,Partial,Paid
12016,PO-2024-012016,20240910,11,17,5,733,726,7,48,34848,889.08,2787.84,38524.92,15,0,99.07,97.34,4.7,98.61,Partial,Paid
12017,PO-2024-012017,20240910,12,18,5,919,902,17,4,3608,143.34,288.64,4039.98,18,2,98.15,100.0,4.8,96.85,Partial,Paid
12018,PO-2024-012018,20240910,14,20,6,579,574,5,26,14924,376.53,1193.92,16494.45,21,0,99.27,98.14,4.5,99.0,Partial,Paid
12019,PO-2024-012019,20240910,15,21,7,629,598,31,15,8970,367.9,717.6,10055.5,20,2,95.14,96.3,4.6,94.32,Partial,Paid
12020,PO-2024-012020,20240910,16,22,8,202,192,10,34,6528,134.01,522.24,7184.25,19,1,95.43,99.6,4.8,96.99,Partial,Paid
12021,PO-2024-012021,20240911,1,1,1,728,708,20,82,58056,2671.61,4644.48,65372.09,18,0,97.3,98.3,4.9,98.37,Partial,Paid
12022,PO-2024-012022,20240911,1,2,1,4725,4567,158,108,493236,11945.03,39458.88,544639.91,18,2,96.66,99.91,4.9,96.3,Partial,Paid
12023,PO-2024-012023,20240911,2,4,1,2949,2888,61,176,508288,17160.32,40663.04,566111.36,21,2,97.95,98.96,4.7,96.37,Partial,Pending
12024,PO-2024-012024,20240911,3,5,2,1579,1574,5,248,390352,13974.62,31228.16,435554.78,20,3,99.75,98.9,4.6,95.72,Partial,Paid
12025,PO-2024-012025,20240911,3,6,2,2809,2779,30,215,597485,18859.57,47798.8,664143.37,20,2,98.96,99.44,4.6,96.91,Partial,Pending
12026,PO-2024-012026,20240911,4,7,2,2543,2480,63,188,466240,17863.87,37299.2,521403.07,14,1,97.53,97.03,4.9,96.7,Partial,Paid
12027,PO-2024-012027,20240911,4,8,2,862,827,35,365,301855,8025.83,24148.4,334029.23,14,0,96.04,96.04,4.9,97.03,Partial,Paid
12028,PO-2024-012028,20240911,5,9,3,2249,2137,112,240,512880,17278.52,41030.4,571188.92,16,5,95.03,97.52,4.8,91.02,Partial,Pending
12029,PO-2024-012029,20240911,5,10,3,624,620,4,510,316200,8558.6,25296.0,350054.6,16,0,99.41,99.99,4.8,99.79,Partial,Paid
12030,PO-2024-012030,20240911,6,11,3,1319,1269,50,148,187812,7393.13,15024.96,210230.09,19,2,96.24,96.19,4.7,94.66,Partial,Paid
12031,PO-2024-012031,20240911,6,12,3,196,192,4,890,170880,7556.92,13670.4,192107.32,19,1,98.17,99.22,4.7,97.79,Partial,Pending
12032,PO-2024-012032,20240911,7,13,4,129,127,2,1350,171450,3987.64,13716.0,189153.64,18,0,98.76,96.54,4.8,98.18,Partial,Pending
12033,PO-2024-012033,20240911,8,14,4,965,919,46,1880,1727720,68959.35,138217.6,1934896.95,22,0,95.26,98.01,4.6,97.54,Partial,Pending
12034,PO-2024-012034,20240911,9,15,4,305,291,14,2450,712950,22523.93,57036.0,792509.93,23,0,95.49,97.66,4.5,97.49,Partial,Pending
12035,PO-2024-012035,20240911,10,16,5,2003,1947,56,620,1207140,42017.84,96571.2,1345729.04,24,3,97.25,98.53,4.8,94.7,Partial,Paid
12036,PO-2024-012036,20240911,13,19,6,1131,1111,20,18,19998,517.03,1599.84,22114.87,17,0,98.3,99.7,4.9,99.28,Partial,Pending
12037,PO-2024-012037,20240911,14,20,6,228,219,9,26,5694,177.72,455.52,6327.24,21,0,96.28,96.96,4.5,97.48,Partial,Pending
12038,PO-2024-012038,20240911,15,21,7,631,622,9,15,9330,306.4,746.4,10382.8,20,0,98.71,96.66,4.6,98.21,Partial,Paid
12039,PO-2024-012039,20240911,16,22,8,525,512,13,34,17408,718.43,1392.64,19519.07,19,4,97.68,97.83,4.8,93.32,Partial,Pending
12040,PO-2024-012040,20240912,1,1,1,3097,2947,150,82,241654,9264.9,19332.32,270251.22,18,0,95.18,97.23,4.9,97.2,Partial,Paid
12041,PO-2024-012041,20240912,1,2,1,3734,3724,10,108,402192,19118.22,32175.36,453485.58,18,1,99.75,98.59,4.9,98.1,Partial,Pending
12042,PO-2024-012042,20240912,2,4,1,610,597,13,176,105072,3278.84,8405.76,116756.6,21,0,98.03,96.39,4.7,97.87,Partial,Paid
12043,PO-2024-012043,20240912,3,6,2,1433,1368,65,215,294120,12819.78,23529.6,330469.38,20,0,95.48,97.48,4.6,97.41,Partial,Pending
12044,PO-2024-012044,20240912,4,7,2,2682,2555,127,188,480340,23348.9,38427.2,542116.1,14,2,95.29,99.99,4.9,95.85,Partial,Pending
12045,PO-2024-012045,20240912,5,9,3,1273,1237,36,240,296880,10854.62,23750.4,331485.02,16,4,97.17,97.55,4.8,93.03,Partial,Pending
12046,PO-2024-012046,20240912,5,10,3,1281,1259,22,510,642090,24351.87,51367.2,717809.07,16,1,98.35,97.26,4.8,97.08,Partial,Pending
12047,PO-2024-012047,20240912,6,11,3,453,449,4,148,66452,3237.97,5316.16,75006.13,19,2,99.12,97.44,4.7,96.17,Partial,Pending
12048,PO-2024-012048,20240912,7,13,4,326,312,14,1350,421200,12110.31,33696.0,467006.31,18,1,95.8,96.18,4.8,95.75,Partial,Paid
12049,PO-2024-012049,20240912,8,14,4,593,567,26,1880,1065960,40902.05,85276.8,1192138.85,22,3,95.67,99.53,4.6,94.55,Partial,Paid
12050,PO-2024-012050,20240912,9,15,4,186,180,6,2450,441000,15206.46,35280.0,491486.46,23,0,96.79,96.66,4.5,97.54,Partial,Pending
12051,PO-2024-012051,20240912,11,17,5,1059,1007,52,48,48336,1181.03,3866.88,53383.91,15,3,95.12,96.44,4.7,93.12,Partial,Paid
12052,PO-2024-012052,20240912,12,18,5,1225,1175,50,4,4700,177.49,376.0,5253.49,18,3,95.93,96.89,4.8,93.58,Partial,Paid
12053,PO-2024-012053,20240912,13,19,6,272,258,14,18,4644,221.64,371.52,5237.16,17,3,95.12,97.19,4.9,93.42,Partial,Paid
