QualityID,DateKey,ProductKey,MachineKey,EmployeeKey,ShiftKey,PlantKey,InspectedQuantity,PassedQuantity,DefectiveQuantity,DefectRatePct,InspectionResult,DefectType,InspectionTimeHours,InspectorScore,ReworkQuantity,ScrapQuantity,FirstPassYieldPct,ReworkRatePct,ScrapRatePct,ReworkCost,ScrapCost,TotalQualityCost
26163,20240915,4,2,22,2,1,359,353,6,1.54,Pass,Alignment Error,2.15,99.95,2,4,98.33,33.33,66.67,20.33,704.0,724.33
26164,20240915,3,1,70,2,1,432,423,9,2.18,Conditional Pass,Alignment Error,2.41,91.13,4,5,97.92,44.44,55.56,52.89,660.0,712.89
26165,20240915,2,6,138,3,1,468,454,14,2.97,Conditional Pass,Color Issue,2.92,99.35,9,5,97.01,64.29,35.71,86.57,540.0,626.57
26166,20240915,6,8,1,2,2,247,243,4,1.5,Pass,Packaging Damage,1.27,100.0,2,2,98.38,50.0,50.0,15.09,430.0,445.09
26167,20240915,8,10,186,3,2,214,208,6,2.86,Conditional Pass,Loose Connection,1.36,96.15,3,3,97.2,50.0,50.0,52.2,1095.0,1147.2
26168,20240915,6,10,94,1,2,199,196,3,1.29,Pass,Power Failure,1.71,98.18,1,2,98.49,33.33,66.67,13.1,430.0,443.1
26169,20240915,7,11,140,2,2,416,410,6,1.49,Pass,Loose Connection,2.72,97.66,3,3,98.56,50.0,50.0,52.41,564.0,616.41
26170,20240915,6,11,175,1,2,327,321,6,1.9,Pass,Power Failure,1.26,94.14,3,3,98.17,50.0,50.0,25.41,645.0,670.41
26171,20240915,6,8,107,1,2,267,263,4,1.39,Pass,Scratch,1.31,93.08,2,2,98.5,50.0,50.0,30.28,430.0,460.28
26172,20240915,9,12,29,1,3,148,145,3,1.86,Pass,Dead Pixel,1.11,94.04,1,2,97.97,33.33,66.67,7.08,480.0,487.08
26173,20240915,9,12,160,2,3,133,130,3,1.97,Pass,Loose Connection,2.07,87.99,1,2,97.74,33.33,66.67,14.26,480.0,494.26
26174,20240915,11,15,90,3,3,183,177,6,3.54,Conditional Pass,Power Failure,1.27,83.1,3,3,96.72,50.0,50.0,20.56,444.0,464.56
26175,20240915,10,15,137,2,3,269,263,6,2.09,Conditional Pass,Packaging Damage,1.1,97.4,2,4,97.77,33.33,66.67,23.33,2040.0,2063.33
26176,20240915,12,16,62,3,3,205,198,7,3.24,Conditional Pass,Power Failure,1.89,97.21,3,4,96.59,42.86,57.14,26.88,3560.0,3586.88
26177,20240915,11,16,20,1,3,192,189,3,1.63,Pass,Power Failure,2.23,90.72,1,2,98.44,33.33,66.67,15.11,296.0,311.11
26178,20240915,13,17,130,1,4,74,73,1,1.81,Pass,Packaging Damage,0.76,92.31,0,1,98.65,0.0,100.0,0.0,1350.0,1350.0
26179,20240915,14,17,68,2,4,87,85,2,1.81,Pass,Loose Connection,2.06,89.84,1,1,97.7,50.0,50.0,14.75,1880.0,1894.75
26180,20240915,15,18,68,2,4,91,89,2,1.79,Pass,Display Flicker,2.01,93.73,1,1,97.8,50.0,50.0,16.2,2450.0,2466.2
26181,20240915,14,17,119,3,4,71,69,2,3.5,Conditional Pass,Alignment Error,1.63,87.97,1,1,97.18,50.0,50.0,6.77,1880.0,1886.77
26182,20240915,14,18,130,3,4,75,73,2,2.78,Conditional Pass,Alignment Error,0.65,91.43,1,1,97.33,50.0,50.0,11.79,1880.0,1891.79
26183,20240915,18,22,104,2,5,125,122,3,2.32,Conditional Pass,Power Failure,2.02,96.28,1,2,97.6,33.33,66.67,15.86,8.0,23.86
26184,20240915,16,22,91,3,5,120,116,4,3.41,Conditional Pass,Power Failure,1.07,90.92,2,2,96.67,50.0,50.0,13.25,1240.0,1253.25
26185,20240915,18,24,69,2,5,182,178,4,2.39,Conditional Pass,Loose Connection,1.44,92.77,2,2,97.8,50.0,50.0,31.64,8.0,39.64
26186,20240915,16,22,172,3,5,149,145,4,2.52,Conditional Pass,Packaging Damage,1.67,99.6,1,3,97.32,25.0,75.0,14.91,1860.0,1874.91
26187,20240915,17,21,57,1,5,146,144,2,1.49,Pass,Alignment Error,1.17,97.21,0,2,98.63,0.0,100.0,0.0,96.0,96.0
26188,20240915,19,25,50,3,6,95,92,3,2.96,Conditional Pass,Power Failure,1.0,91.58,1,2,96.84,33.33,66.67,10.35,36.0,46.35
26189,20240915,20,27,167,2,6,104,102,2,2.17,Conditional Pass,Color Issue,2.09,88.74,1,1,98.08,50.0,50.0,14.01,26.0,40.01
26190,20240915,19,25,184,3,6,99,96,3,2.89,Conditional Pass,Dead Pixel,1.42,91.56,1,2,96.97,33.33,66.67,8.58,36.0,44.58
26191,20240915,21,29,135,1,7,55,54,1,2.26,Conditional Pass,Scratch,1.39,85.2,0,1,98.18,0.0,100.0,0.0,15.0,15.0
26192,20240915,21,31,148,1,7,67,66,1,1.21,Pass,Dead Pixel,1.57,96.52,0,1,98.51,0.0,100.0,0.0,15.0,15.0
26193,20240915,22,38,55,3,8,50,48,2,3.29,Conditional Pass,Loose Connection,0.81,93.57,0,2,96.0,0.0,100.0,0.0,68.0,68.0
26194,20240916,4,1,170,2,1,360,353,7,2.08,Conditional Pass,Loose Connection,2.1,98.6,4,3,98.06,57.14,42.86,36.24,528.0,564.24
26195,20240916,1,6,28,1,1,443,435,8,1.7,Pass,Power Failure,2.65,86.94,5,3,98.19,62.5,37.5,59.61,246.0,305.61
26196,20240916,5,3,121,3,1,350,338,12,3.34,Conditional Pass,Color Issue,1.91,94.23,4,8,96.57,33.33,66.67,37.46,1984.0,2021.46
26197,20240916,3,2,165,1,1,320,314,6,1.78,Pass,Loose Connection,1.35,81.59,3,3,98.12,50.0,50.0,29.61,396.0,425.61
26198,20240916,3,4,192,2,1,253,248,5,2.04,Conditional Pass,Color Issue,1.49,88.35,2,3,98.02,40.0,60.0,23.58,396.0,419.58
26199,20240916,5,5,28,2,1,252,246,6,2.28,Conditional Pass,Loose Connection,1.65,83.68,2,4,97.62,33.33,66.67,14.94,992.0,1006.94
26200,20240916,2,6,170,2,1,477,469,8,1.74,Pass,Alignment Error,2.38,100.0,3,5,98.32,37.5,62.5,50.49,540.0,590.49
26201,20240916,1,1,121,3,1,347,335,12,3.41,Conditional Pass,Power Failure,2.15,88.42,5,7,96.54,41.67,58.33,52.44,574.0,626.44
26202,20240916,3,5,54,3,1,260,252,8,2.99,Conditional Pass,Scratch,2.38,92.56,3,5,96.92,37.5,62.5,37.84,660.0,697.84
26203,20240916,8,7,95,3,2,251,242,9,3.44,Conditional Pass,Power Failure,1.45,89.8,4,5,96.41,44.44,55.56,50.11,1825.0,1875.11
26204,20240916,7,11,15,2,2,309,301,8,2.54,Conditional Pass,Packaging Damage,1.44,94.4,3,5,97.41,37.5,62.5,23.97,940.0,963.97
26205,20240916,7,7,147,2,2,306,299,7,2.15,Conditional Pass,Display Flicker,1.73,95.16,3,4,97.71,42.86,57.14,35.27,752.0,787.27
26206,20240916,7,7,25,1,2,267,262,5,1.72,Pass,Dead Pixel,1.2,94.8,2,3,98.13,40.0,60.0,33.56,564.0,597.56
26207,20240916,7,11,175,1,2,367,362,5,1.46,Pass,Scratch,1.4,96.45,2,3,98.64,40.0,60.0,23.17,564.0,587.17
26208,20240916,8,9,122,2,2,219,215,4,1.8,Pass,Power Failure,1.84,94.17,1,3,98.17,25.0,75.0,11.01,1095.0,1106.01
26209,20240916,9,14,166,3,3,110,106,4,3.48,Conditional Pass,Color Issue,1.6,94.83,2,2,96.36,50.0,50.0,22.19,480.0,502.19
26210,20240916,11,13,20,3,3,132,128,4,3.27,Conditional Pass,Packaging Damage,1.98,91.71,2,2,96.97,50.0,50.0,18.1,296.0,314.1
26211,20240916,12,15,12,2,3,226,222,4,1.82,Pass,Scratch,1.47,97.02,2,2,98.23,50.0,50.0,33.46,1780.0,1813.46
26212,20240916,10,12,137,2,3,146,144,2,1.6,Pass,Scratch,1.54,99.05,0,2,98.63,0.0,100.0,0.0,1020.0,1020.0
26213,20240916,10,16,31,2,3,177,173,4,2.01,Conditional Pass,Packaging Damage,1.89,90.0,2,2,97.74,50.0,50.0,15.74,1020.0,1035.74
26214,20240916,13,17,41,2,4,79,77,2,2.68,Conditional Pass,Dead Pixel,1.4,87.68,1,1,97.47,50.0,50.0,13.38,1350.0,1363.38
26215,20240916,15,20,99,3,4,94,91,3,3.06,Conditional Pass,Scratch,0.78,89.07,1,2,96.81,33.33,66.67,9.62,4900.0,4909.62
26216,20240916,13,17,168,2,4,89,88,1,1.45,Pass,Color Issue,1.05,98.92,0,1,98.88,0.0,100.0,0.0,1350.0,1350.0
26217,20240916,14,17,6,2,4,74,72,2,2.12,Conditional Pass,Color Issue,1.55,85.59,1,1,97.3,50.0,50.0,12.21,1880.0,1892.21
26218,20240916,14,19,68,3,4,144,140,4,2.82,Conditional Pass,Dead Pixel,1.88,93.22,2,2,97.22,50.0,50.0,33.42,3760.0,3793.42
26219,20240916,14,18,130,1,4,77,76,1,1.77,Pass,Dead Pixel,1.04,90.18,0,1,98.7,0.0,100.0,0.0,1880.0,1880.0
26220,20240916,17,23,104,1,5,143,140,3,1.82,Pass,Power Failure,1.89,93.66,1,2,97.9,33.33,66.67,15.11,96.0,111.11
26221,20240916,18,23,87,1,5,144,141,3,1.94,Pass,Loose Connection,1.77,89.79,1,2,97.92,33.33,66.67,13.85,8.0,21.85
26222,20240916,16,24,34,1,5,166,162,4,2.31,Conditional Pass,Power Failure,1.55,84.7,1,3,97.59,25.0,75.0,15.89,1860.0,1875.89
26223,20240916,17,22,63,1,5,147,144,3,1.72,Pass,Packaging Damage,0.99,95.98,1,2,97.96,33.33,66.67,12.37,96.0,108.37
26224,20240916,20,26,80,1,6,114,113,1,1.02,Pass,Display Flicker,1.65,99.97,0,1,99.12,0.0,100.0,0.0,26.0,26.0
26225,20240916,19,28,44,3,6,100,97,3,3.09,Conditional Pass,Power Failure,1.18,98.49,1,2,97.0,33.33,66.67,14.28,36.0,50.28
26226,20240916,19,25,167,1,6,90,88,2,1.9,Pass,Packaging Damage,2.12,89.39,1,1,97.78,50.0,50.0,6.64,18.0,24.64
26227,20240916,20,26,59,2,6,88,86,2,2.41,Conditional Pass,Display Flicker,0.96,95.59,1,1,97.73,50.0,50.0,9.15,26.0,35.15
26228,20240916,21,32,93,3,7,67,65,2,3.25,Conditional Pass,Display Flicker,0.82,100.0,0,2,97.01,0.0,100.0,0.0,30.0,30.0
26229,20240916,21,29,17,2,7,55,54,1,1.94,Pass,Scratch,1.89,88.25,0,1,98.18,0.0,100.0,0.0,15.0,15.0
26230,20240916,22,35,21,1,8,50,49,1,2.09,Conditional Pass,Loose Connection,1.87,91.25,0,1,98.0,0.0,100.0,0.0,34.0,34.0
26231,20240916,22,34,96,3,8,50,49,1,2.7,Conditional Pass,Loose Connection,0.94,95.47,0,1,98.0,0.0,100.0,0.0,34.0,34.0
26232,20240916,22,33,32,2,8,50,49,1,2.54,Conditional Pass,Color Issue,1.66,89.97,0,1,98.0,0.0,100.0,0.0,34.0,34.0
26233,20240917,5,3,102,2,1,375,368,7,1.79,Pass,Alignment Error,1.6,100.0,2,5,98.13,28.57,71.43,19.46,1240.0,1259.46
26234,20240917,5,5,102,1,1,257,253,4,1.58,Pass,Dead Pixel,1.02,100.0,1,3,98.44,25.0,75.0,17.26,744.0,761.26
26235,20240917,5,4,165,1,1,242,238,4,1.58,Pass,Alignment Error,1.91,86.57,2,2,98.35,50.0,50.0,35.88,496.0,531.88
26236,20240917,5,5,54,1,1,301,296,5,1.79,Pass,Power Failure,2.24,91.12,3,2,98.34,60.0,40.0,35.45,496.0,531.45
26237,20240917,1,1,198,2,1,304,297,7,2.15,Conditional Pass,Dead Pixel,2.01,89.08,4,3,97.7,57.14,42.86,45.33,246.0,291.33
26238,20240917,5,1,121,1,1,341,337,4,1.26,Pass,Display Flicker,2.23,93.47,1,3,98.83,25.0,75.0,7.66,744.0,751.66
26239,20240917,1,4,156,3,1,238,230,8,3.25,Conditional Pass,Scratch,1.62,87.78,4,4,96.64,50.0,50.0,61.25,328.0,389.25
26240,20240917,5,3,121,1,1,292,286,6,2.01,Conditional Pass,Power Failure,2.27,90.61,2,4,97.95,33.33,66.67,13.95,992.0,1005.95
26241,20240917,2,3,22,2,1,324,319,5,1.6,Pass,Alignment Error,1.8,96.54,2,3,98.46,40.0,60.0,28.23,324.0,352.23
26242,20240917,7,9,183,2,2,241,237,4,1.79,Pass,Color Issue,1.18,95.62,2,2,98.34,50.0,50.0,34.18,376.0,410.18
26243,20240917,6,11,85,1,2,374,368,6,1.67,Pass,Power Failure,2.26,94.65,2,4,98.4,33.33,66.67,21.91,860.0,881.91
26244,20240917,8,7,147,2,2,330,323,7,2.12,Conditional Pass,Alignment Error,2.48,97.19,2,5,97.88,28.57,71.43,31.32,1825.0,1856.32
26245,20240917,6,7,175,3,2,320,310,10,2.98,Conditional Pass,Dead Pixel,1.79,93.25,4,6,96.88,40.0,60.0,65.75,1290.0,1355.75
26246,20240917,7,11,188,3,2,395,383,12,3.03,Conditional Pass,Power Failure,2.52,93.36,7,5,96.96,58.33,41.67,103.95,940.0,1043.95
26247,20240917,8,9,15,1,2,217,214,3,1.47,Pass,Packaging Damage,1.37,90.9,1,2,98.62,33.33,66.67,13.7,730.0,743.7
26248,20240917,8,9,146,1,2,216,213,3,1.4,Pass,Loose Connection,2.26,85.64,1,2,98.61,33.33,66.67,7.33,730.0,737.33
26249,20240917,6,10,107,1,2,194,191,3,1.54,Pass,Packaging Damage,2.26,95.64,1,2,98.45,33.33,66.67,14.11,430.0,444.11
26250,20240917,7,8,85,3,2,289,281,8,2.71,Conditional Pass,Color Issue,1.93,98.12,5,3,97.23,62.5,37.5,48.88,564.0,612.88
26251,20240917,9,12,75,3,3,136,131,5,3.56,Conditional Pass,Packaging Damage,1.65,88.62,2,3,96.32,40.0,60.0,24.08,720.0,744.08
26252,20240917,11,14,31,1,3,105,103,2,1.97,Pass,Loose Connection,1.67,91.36,0,2,98.1,0.0,100.0,0.0,296.0,296.0
26253,20240917,12,16,29,3,3,191,186,5,2.73,Conditional Pass,Color Issue,1.58,95.73,2,3,97.38,40.0,60.0,20.84,2670.0,2690.84
26254,20240917,11,15,31,3,3,196,190,6,2.85,Conditional Pass,Alignment Error,1.83,95.89,2,4,96.94,33.33,66.67,13.54,592.0,605.54
26255,20240917,9,14,20,1,3,105,103,2,1.49,Pass,Scratch,0.78,94.25,1,1,98.1,50.0,50.0,11.69,240.0,251.69
26256,20240917,10,12,149,1,3,126,123,3,2.04,Conditional Pass,Loose Connection,0.83,87.75,1,2,97.62,33.33,66.67,11.89,1020.0,1031.89
26257,20240917,12,15,137,1,3,229,226,3,1.14,Pass,Alignment Error,2.22,98.22,2,1,98.69,66.67,33.33,23.26,890.0,913.26
26258,20240917,13,17,23,2,4,83,81,2,1.89,Pass,Color Issue,0.83,91.82,1,1,97.59,50.0,50.0,12.2,1350.0,1362.2
26259,20240917,14,20,176,1,4,96,95,1,1.51,Pass,Scratch,2.15,100.0,0,1,98.96,0.0,100.0,0.0,1880.0,1880.0
26260,20240917,14,20,114,1,4,95,94,1,1.0,Pass,Power Failure,1.83,100.0,0,1,98.95,0.0,100.0,0.0,1880.0,1880.0
26261,20240917,15,17,176,2,4,102,101,1,1.42,Pass,Scratch,1.37,100.0,0,1,99.02,0.0,100.0,0.0,2450.0,2450.0
26262,20240917,15,20,41,3,4,96,93,3,3.23,Conditional Pass,Scratch,1.33,86.2,1,2,96.88,33.33,66.67,8.26,4900.0,4908.26
26263,20240917,14,18,23,1,4,71,70,1,1.49,Pass,Dead Pixel,1.21,95.44,0,1,98.59,0.0,100.0,0.0,1880.0,1880.0
26264,20240917,14,19,130,2,4,177,174,3,1.98,Pass,Display Flicker,2.12,91.56,2,1,98.31,66.67,33.33,13.4,1880.0,1893.4
26265,20240917,17,23,10,1,5,179,176,3,1.68,Pass,Display Flicker,2.19,95.57,1,2,98.32,33.33,66.67,12.04,96.0,108.04
26266,20240917,16,23,67,1,5,142,140,2,1.66,Pass,Packaging Damage,2.26,83.74,0,2,98.59,0.0,100.0,0.0,1240.0,1240.0
26267,20240917,16,23,67,2,5,128,125,3,2.27,Conditional Pass,Loose Connection,1.99,85.34,2,1,97.66,66.67,33.33,12.38,620.0,632.38
26268,20240917,17,21,63,1,5,167,164,3,1.73,Pass,Packaging Damage,1.88,92.67,1,2,98.2,33.33,66.67,12.85,96.0,108.85
26269,20240917,19,25,142,2,6,82,80,2,2.19,Conditional Pass,Scratch,1.76,90.64,1,1,97.56,50.0,50.0,15.1,18.0,33.1
26270,20240917,20,26,133,3,6,82,80,2,2.98,Conditional Pass,Packaging Damage,1.4,90.27,0,2,97.56,0.0,100.0,0.0,52.0,52.0
26271,20240917,19,25,181,1,6,85,84,1,1.56,Pass,Display Flicker,1.77,87.24,0,1,98.82,0.0,100.0,0.0,18.0,18.0
26272,20240917,19,26,80,1,6,98,96,2,1.62,Pass,Alignment Error,0.87,100.0,0,2,97.96,0.0,100.0,0.0,36.0,36.0
26273,20240917,19,28,7,1,6,72,71,1,1.96,Pass,Dead Pixel,2.14,95.07,0,1,98.61,0.0,100.0,0.0,18.0,18.0
26274,20240917,21,31,163,1,7,60,59,1,2.0,Conditional Pass,Color Issue,1.45,83.29,0,1,98.33,0.0,100.0,0.0,15.0,15.0
26275,20240917,21,29,38,3,7,57,55,2,2.71,Conditional Pass,Alignment Error,1.23,93.91,0,2,96.49,0.0,100.0,0.0,30.0,30.0
26276,20240917,22,36,159,2,8,50,49,1,2.52,Conditional Pass,Display Flicker,2.0,84.72,0,1,98.0,0.0,100.0,0.0,34.0,34.0
26277,20240917,22,35,105,2,8,50,49,1,2.17,Conditional Pass,Color Issue,0.88,91.65,0,1,98.0,0.0,100.0,0.0,34.0,34.0
26278,20240918,5,4,192,2,1,287,280,7,2.35,Conditional Pass,Dead Pixel,2.43,92.38,4,3,97.56,57.14,42.86,37.34,744.0,781.34
26279,20240918,4,5,127,1,1,282,277,5,1.8,Pass,Packaging Damage,2.46,88.45,3,2,98.23,60.0,40.0,25.13,352.0,377.13
26280,20240918,1,6,156,2,1,411,401,10,2.54,Conditional Pass,Color Issue,1.69,83.79,6,4,97.57,60.0,40.0,39.65,328.0,367.65
26281,20240918,5,5,185,2,1,288,281,7,2.28,Conditional Pass,Loose Connection,1.3,95.33,2,5,97.57,28.57,71.43,21.54,1240.0,1261.54
26282,20240918,2,5,185,1,1,251,247,4,1.68,Pass,Packaging Damage,2.25,95.5,2,2,98.41,50.0,50.0,29.95,216.0,245.95
26283,20240918,3,4,170,2,1,282,278,4,1.43,Pass,Dead Pixel,1.98,100.0,2,2,98.58,50.0,50.0,19.38,264.0,283.38
26284,20240918,2,2,98,2,1,362,352,10,2.8,Conditional Pass,Packaging Damage,2.44,86.68,5,5,97.24,50.0,50.0,57.12,540.0,597.12
26285,20240918,2,2,71,3,1,424,412,12,2.79,Conditional Pass,Packaging Damage,1.56,98.92,7,5,97.17,58.33,41.67,78.0,540.0,618.0
26286,20240918,5,5,28,3,1,269,260,9,3.35,Conditional Pass,Alignment Error,2.03,85.78,4,5,96.65,44.44,55.56,43.25,1240.0,1283.25
26287,20240918,2,3,121,2,1,318,311,7,2.22,Conditional Pass,Dead Pixel,2.55,93.06,2,5,97.8,28.57,71.43,31.9,540.0,571.9
26288,20240918,7,9,81,2,2,271,267,4,1.59,Pass,Dead Pixel,1.63,95.6,2,2,98.52,50.0,50.0,31.04,376.0,407.04
26289,20240918,6,8,95,3,2,224,216,8,3.55,Conditional Pass,Loose Connection,1.84,92.36,4,4,96.43,50.0,50.0,53.85,860.0,913.85
26290,20240918,8,8,9,3,2,241,235,6,2.66,Conditional Pass,Alignment Error,1.41,98.57,2,4,97.51,33.33,66.67,31.46,1460.0,1491.46
26291,20240918,8,10,113,1,2,183,180,3,1.8,Pass,Alignment Error,1.52,92.48,1,2,98.36,33.33,66.67,7.32,730.0,737.32
26292,20240918,6,8,15,1,2,242,238,4,1.49,Pass,Power Failure,1.33,94.66,2,2,98.35,50.0,50.0,12.35,430.0,442.35
26293,20240918,7,11,60,1,2,356,352,4,1.13,Pass,Packaging Damage,1.81,100.0,2,2,98.88,50.0,50.0,24.7,376.0,400.7
26294,20240918,11,13,31,1,3,132,129,3,1.97,Pass,Loose Connection,1.3,90.65,1,2,97.73,33.33,66.67,8.77,296.0,304.77
26295,20240918,11,16,90,2,3,170,166,4,2.32,Conditional Pass,Scratch,1.11,87.63,2,2,97.65,50.0,50.0,26.87,296.0,322.87
26296,20240918,11,15,137,2,3,236,232,4,1.63,Pass,Loose Connection,1.03,95.42,1,3,98.31,25.0,75.0,7.09,444.0,451.09
26297,20240918,11,16,149,3,3,145,140,5,3.47,Conditional Pass,Loose Connection,1.59,82.37,1,4,96.55,20.0,80.0,10.66,592.0,602.66
26298,20240918,9,13,166,3,3,125,122,3,2.76,Conditional Pass,Color Issue,1.52,93.81,1,2,97.6,33.33,66.67,15.59,480.0,495.59
26299,20240918,11,16,137,1,3,187,185,2,1.17,Pass,Display Flicker,1.83,100.0,0,2,98.93,0.0,100.0,0.0,296.0,296.0
26300,20240918,10,13,153,3,3,130,126,4,2.82,Conditional Pass,Display Flicker,2.04,98.93,1,3,96.92,25.0,75.0,12.78,1530.0,1542.78
26301,20240918,14,19,114,3,4,146,141,5,3.1,Conditional Pass,Scratch,0.86,100.0,2,3,96.58,40.0,60.0,30.31,5640.0,5670.31
26302,20240918,15,20,37,2,4,87,85,2,1.74,Pass,Power Failure,1.56,92.62,1,1,97.7,50.0,50.0,13.83,2450.0,2463.83
26303,20240918,13,17,157,3,4,87,84,3,3.09,Conditional Pass,Color Issue,1.19,98.79,1,2,96.55,33.33,66.67,12.78,2700.0,2712.78
26304,20240918,13,20,196,3,4,83,80,3,3.51,Conditional Pass,Loose Connection,1.55,91.66,1,2,96.39,33.33,66.67,17.15,2700.0,2717.15
26305,20240918,13,19,41,2,4,132,129,3,2.45,Conditional Pass,Loose Connection,1.73,87.09,1,2,97.73,33.33,66.67,15.93,2700.0,2715.93
26306,20240918,13,20,6,2,4,78,76,2,2.32,Conditional Pass,Color Issue,1.28,90.8,1,1,97.44,50.0,50.0,17.94,1350.0,1367.94
26307,20240918,13,18,99,1,4,71,70,1,1.59,Pass,Display Flicker,0.9,93.4,0,1,98.59,0.0,100.0,0.0,1350.0,1350.0
26308,20240918,18,23,33,1,5,162,159,3,1.97,Pass,Display Flicker,2.12,85.09,1,2,98.15,33.33,66.67,13.43,8.0,21.43
26309,20240918,16,24,200,3,5,190,185,5,2.84,Conditional Pass,Packaging Damage,0.9,91.82,2,3,97.37,40.0,60.0,12.56,1860.0,1872.56
26310,20240918,17,22,10,1,5,142,140,2,1.37,Pass,Power Failure,2.07,95.52,0,2,98.59,0.0,100.0,0.0,96.0,96.0
26311,20240918,16,23,155,1,5,165,163,2,1.46,Pass,Loose Connection,1.27,97.02,1,1,98.79,50.0,50.0,14.4,620.0,634.4
26312,20240918,17,24,47,3,5,180,175,5,2.77,Conditional Pass,Display Flicker,0.93,96.42,3,2,97.22,60.0,40.0,47.68,96.0,143.68
26313,20240918,20,26,139,3,6,76,74,2,3.22,Conditional Pass,Alignment Error,0.7,87.26,1,1,97.37,50.0,50.0,7.43,26.0,33.43
26314,20240918,19,26,80,2,6,96,94,2,1.74,Pass,Color Issue,1.18,97.69,0,2,97.92,0.0,100.0,0.0,36.0,36.0
26315,20240918,20,26,44,3,6,104,101,3,2.96,Conditional Pass,Loose Connection,1.02,92.78,1,2,97.12,33.33,66.67,17.4,52.0,69.4
26316,20240918,20,27,50,1,6,102,101,1,1.41,Pass,Packaging Damage,0.96,86.79,0,1,99.02,0.0,100.0,0.0,26.0,26.0
26317,20240918,20,28,24,2,6,80,78,2,2.18,Conditional Pass,Display Flicker,1.46,88.75,1,1,97.5,50.0,50.0,17.54,26.0,43.54
26318,20240918,21,29,152,1,7,64,63,1,1.0,Pass,Dead Pixel,1.77,100.0,0,1,98.44,0.0,100.0,0.0,15.0,15.0
26319,20240918,21,32,18,3,7,65,63,2,2.63,Conditional Pass,Dead Pixel,1.89,99.08,0,2,96.92,0.0,100.0,0.0,30.0,30.0
26320,20240918,22,38,136,1,8,50,49,1,1.73,Pass,Power Failure,1.24,96.05,0,1,98.0,0.0,100.0,0.0,34.0,34.0
26321,20240918,22,35,120,2,8,50,49,1,1.63,Pass,Loose Connection,1.74,100.0,0,1,98.0,0.0,100.0,0.0,34.0,34.0
26322,20240919,2,2,86,2,1,337,329,8,2.3,Conditional Pass,Display Flicker,1.29,93.72,3,5,97.63,37.5,62.5,28.52,540.0,568.52
26323,20240919,2,3,70,1,1,354,348,6,1.78,Pass,Display Flicker,2.63,93.5,3,3,98.31,50.0,50.0,35.1,324.0,359.1
26324,20240919,2,3,165,1,1,258,254,4,1.64,Pass,Dead Pixel,2.08,86.42,2,2,98.45,50.0,50.0,35.11,216.0,251.11
26325,20240919,5,5,138,1,1,246,243,3,1.27,Pass,Display Flicker,2.2,98.37,1,2,98.78,33.33,66.67,12.03,496.0,508.03
26326,20240919,2,2,54,3,1,379,368,11,2.89,Conditional Pass,Alignment Error,1.96,91.23,4,7,97.1,36.36,63.64,66.34,756.0,822.34
26327,20240919,2,2,145,3,1,316,304,12,3.8,Conditional Pass,Dead Pixel,2.37,84.23,7,5,96.2,58.33,41.67,82.0,540.0,622.0
26328,20240919,3,1,11,1,1,404,399,5,1.19,Pass,Dead Pixel,2.48,100.0,3,2,98.76,60.0,40.0,27.04,264.0,291.04
26329,20240919,1,1,170,1,1,368,363,5,1.49,Pass,Power Failure,2.37,96.26,2,3,98.64,40.0,60.0,16.34,246.0,262.34
26330,20240919,1,5,22,2,1,256,252,4,1.69,Pass,Scratch,2.47,93.94,1,3,98.44,25.0,75.0,11.7,246.0,257.7
26331,20240919,7,8,53,1,2,275,271,4,1.41,Pass,Alignment Error,2.07,98.52,2,2,98.55,50.0,50.0,35.33,376.0,411.33
26332,20240919,7,10,60,1,2,209,207,2,1.0,Pass,Alignment Error,1.08,98.41,0,2,99.04,0.0,100.0,0.0,376.0,376.0
26333,20240919,6,7,66,1,2,252,246,6,2.22,Conditional Pass,Dead Pixel,1.06,85.93,3,3,97.62,50.0,50.0,32.78,645.0,677.78
26334,20240919,6,8,25,1,2,265,262,3,1.29,Pass,Dead Pixel,2.31,94.72,1,2,98.87,33.33,66.67,12.74,430.0,442.74
26335,20240919,7,8,9,2,2,268,263,5,2.0,Conditional Pass,Packaging Damage,1.69,100.0,3,2,98.13,60.0,40.0,24.01,376.0,400.01
26336,20240919,8,7,110,2,2,265,258,7,2.72,Conditional Pass,Display Flicker,2.24,89.13,3,4,97.36,42.86,57.14,38.64,1460.0,1498.64
26337,20240919,8,11,186,3,2,364,353,11,3.13,Conditional Pass,Alignment Error,1.52,93.15,4,7,96.98,36.36,63.64,40.77,2555.0,2595.77
26338,20240919,6,8,52,3,2,253,245,8,3.14,Conditional Pass,Dead Pixel,1.77,97.62,2,6,96.84,25.0,75.0,26.4,1290.0,1316.4
26339,20240919,7,11,95,2,2,322,314,8,2.48,Conditional Pass,Color Issue,1.21,87.37,4,4,97.52,50.0,50.0,51.23,752.0,803.23
26340,20240919,12,15,29,1,3,244,241,3,1.13,Pass,Display Flicker,2.26,94.07,2,1,98.77,66.67,33.33,28.05,890.0,918.05
26341,20240919,10,13,149,1,3,117,115,2,1.69,Pass,Power Failure,1.97,87.79,1,1,98.29,50.0,50.0,6.25,510.0,516.25
26342,20240919,12,13,153,3,3,119,116,3,2.54,Conditional Pass,Packaging Damage,1.48,98.71,1,2,97.48,33.33,66.67,8.24,1780.0,1788.24
